date,mslp,slhf,sshf,ssr,str,z500,z850,w10,wz500,wz850,sst
2007-03-27,101285.43,-57396.18,-1180.3885,960878.06,-148933.17,57724.04,14975.587,0.6548783,13.280101,3.8913856,24.9925
2007-03-28,101344.95,-113178.984,-3917.5127,875201.7,-170789.4,57728.195,14981.059,3.0970943,14.655684,2.5672736,25.157497
2007-03-29,101277.73,-91386.664,-5984.5693,982284.9,-221201.1,57712.113,14945.594,0.36207035,14.521558,2.7526236,25.332499
2007-03-30,101320.53,-116045.66,-9487.194,968609.9,-237556.45,57728.18,14991.494,1.4015033,9.703134,2.6510055,25.932499
2007-03-31,101179.03,-163711.42,-11730.905,986033.44,-285368.34,57654.96,14852.46,2.3046181,9.196524,6.7356486,26.23
2007-04-01,100999.45,-164465.5,1999.3864,1018030.94,-243456.77,57440.246,14722.9795,4.57117,12.386236,7.7067056,26.265
2007-04-02,101168.086,-178499.47,-16780.777,876786.06,-166141.6,57312.473,14804.989,1.832243,14.114928,2.8223908,26.077497
2007-04-03,101551.68,-887057.75,-127390.65,588904.75,-130452.77,57234.35,14946.975,12.178055,10.675212,7.9230585,24.96
2007-04-04,101742.27,-1009677.7,-115158.87,405109.25,-146239.44,57316.57,15086.058,11.799967,8.672809,6.8621264,24.4975
2007-04-05,101641.59,-719827.94,-20269.19,808242.1,-188932.12,57388.746,15077.828,9.389934,9.461757,4.450553,24.545
2007-04-06,101518.18,-537561.56,-10878.093,888123.2,-197374.69,57264.754,14989.262,7.7813864,10.545465,5.7027693,24.567501
2007-04-07,101419.03,-500775.0,-43796.68,791508.7,-171841.34,57134.89,14893.476,8.429253,12.524071,6.58358,24.615
2007-04-08,101528.78,-625346.56,-74538.56,797146.75,-170907.88,57135.555,14971.1875,9.043121,14.650877,5.046344,24.6525
2007-04-09,101492.01,-586283.6,-40379.336,886430.9,-171389.42,57177.61,14987.174,9.757166,13.99527,5.2564864,24.755
2007-04-10,101448.28,-482945.2,-49672.97,920954.0,-173885.97,57200.477,14950.487,8.019024,13.728098,2.4162889,24.8475
2007-04-11,101424.11,-616376.56,-67921.14,917449.56,-202747.78,57175.46,14885.197,7.668399,14.656255,2.4251094,24.96
2007-04-12,101319.83,-469750.06,-21729.125,828268.75,-175705.48,57330.934,14857.398,6.3976254,14.719357,0.55204403,25.27
2007-04-13,101286.77,-311719.0,-10922.764,946461.4,-215811.92,57487.277,14874.643,4.861838,16.24921,0.8226432,25.939999
2007-04-14,101096.06,-144037.31,-5775.4272,913299.6,-196772.14,57476.957,14753.339,1.0807687,18.301638,3.8842192,26.44
2007-04-15,101044.55,-203892.77,-10754.231,944846.5,-219310.48,57506.46,14724.158,2.9043832,20.385231,5.6458206,26.465
2007-04-16,101016.1,-186882.0,-9542.019,942837.25,-227800.44,57442.824,14691.777,0.5292362,17.99961,1.64245,26.244999
2007-04-17,100926.016,-252222.25,811.5393,934112.56,-173800.5,57432.555,14655.607,3.6834435,21.51715,9.332458,26.242498
2007-04-18,101222.125,-618364.9,-70254.195,515666.34,-158894.83,57502.316,14778.35,6.580992,21.26226,8.363483,25.31
2007-04-19,101383.055,-584501.5,-32070.5,631556.4,-139058.69,57680.367,14930.277,8.850366,16.030277,2.711956,24.9425
2007-04-20,101242.77,-223083.9,-3998.733,923662.7,-183065.66,57713.203,14907.261,4.8288493,12.53423,3.1713464,26.535
2007-04-21,101105.48,-104372.81,-8612.046,1033980.4,-233458.72,57704.13,14883.702,0.80905575,13.78368,4.72217,26.894999
2007-04-22,100989.94,-118406.77,1398.3561,1058544.1,-212825.38,57627.008,14806.088,3.569978,14.6100445,8.43881,27.227499
2007-04-23,100993.07,-88793.95,990.224,1017420.6,-187500.2,57623.395,14796.349,2.922258,11.57354,5.573635,27.355
2007-04-24,101078.67,-116257.48,-6477.983,1005625.75,-205816.42,57665.297,14832.096,0.7451679,7.777682,3.6118383,27.217499
2007-04-25,101394.92,-407909.12,-42336.746,983167.44,-183672.44,57751.47,15028.746,7.579869,7.260876,2.1253252,26.7325
2007-04-26,101445.98,-595397.6,-26492.695,930058.9,-153520.05,57817.457,15072.851,9.802866,6.7447677,6.2602963,26.592499
2007-04-27,101356.65,-469767.0,-17014.287,881151.94,-151895.17,57755.008,15013.063,9.480518,6.5195794,7.4478674,26.365
2007-04-28,101174.87,-355139.84,-6597.7827,918207.7,-148144.42,57654.87,14886.764,9.586249,6.2339773,9.103599,26.335
2007-04-29,101149.54,-166990.44,8539.651,980982.2,-173992.6,57634.957,14903.012,6.9582233,10.920429,3.4950411,26.439999
2007-04-30,101193.42,-117768.484,-10774.537,972949.94,-162445.0,57664.605,14951.418,2.1081393,14.15359,5.273569,26.815
2007-05-01,101276.15,-193753.53,-14914.741,990434.44,-188591.92,57634.164,14982.96,4.37259,11.021263,3.1960483,26.7225
2007-05-02,101122.8,-268405.5,-8222.188,710247.4,-179054.25,57503.74,14832.943,4.584469,9.010319,0.43631724,26.9875
2007-05-03,101056.516,-206327.33,-244.32457,899596.5,-177761.97,57483.324,14803.586,5.727706,9.8141165,3.0119064,27.434998
2007-05-04,100914.34,-102071.0,-3131.7063,1019324.25,-200630.36,57421.57,14688.283,1.316009,12.813904,1.9063245,27.519999
2007-05-05,100816.42,-240250.03,-14770.575,785861.25,-178304.44,57288.324,14569.058,4.8298774,17.175665,9.184374,27.377499
2007-05-06,100745.82,-265462.56,-26610.465,314538.84,-138464.58,57028.57,14444.634,1.9522835,17.189022,3.902786,26.955
2007-05-07,100924.445,-642182.2,-22354.521,878842.25,-186541.36,57204.22,14595.034,8.833671,3.491696,8.410389,26.539999
2007-05-08,101024.22,-901436.25,-7357.1924,759994.7,-151581.2,57427.742,14691.809,11.10988,1.0335253,7.6039896,26.462502
2007-05-09,101088.09,-371467.12,2974.03,796789.94,-113834.22,57553.16,14796.648,7.8587885,2.1511252,4.7574825,26.11
2007-05-10,101140.13,-384540.84,-20407.264,346991.72,-99784.99,57553.734,14823.032,7.5325875,4.459922,4.382615,26.06
2007-05-11,101145.41,-463217.44,-5172.366,830303.75,-122140.54,57588.418,14833.265,9.270401,3.4768023,6.620593,26.1125
2007-05-12,101138.086,-227179.16,-5726.695,866228.2,-139707.78,57607.953,14858.527,6.190963,1.0500821,4.3059106,26.465
2007-05-13,101163.67,-187938.28,-4697.2275,849339.8,-113884.15,57658.59,14876.244,5.499141,3.7345455,2.1283102,26.5875
2007-05-14,101136.48,-144737.75,-1241.3037,965910.56,-145057.17,57756.668,14882.316,5.3980002,4.082468,2.4635756,26.6525
2007-05-15,101061.875,-65671.39,200.3566,973405.25,-169907.56,57785.91,14848.502,3.345285,1.0687213,0.9997243,27.017498
2007-05-16,101029.22,-125368.68,-7377.4976,1034470.94,-208351.05,57756.41,14828.707,3.4194732,4.880399,4.987646,27.5
2007-05-17,100986.7,-156625.23,-3365.2146,1029952.5,-207539.45,57688.453,14780.852,3.0861294,6.804061,5.3887157,27.329998
2007-05-18,100967.016,-159703.73,-1688.0154,1079880.5,-216249.45,57615.223,14772.419,4.1340384,10.085165,5.415994,27.394999
2007-05-19,101049.16,-185958.45,-15424.399,986566.25,-171034.83,57497.79,14785.309,1.6876676,13.16294,3.9877145,27.534998
2007-05-20,100787.35,-339504.5,-19722.984,674156.3,-108733.64,57315.547,14565.827,5.2552447,15.570529,9.794453,27.8525
2007-05-21,100728.93,-328865.34,-36283.805,306879.8,-82629.04,57300.12,14525.13,6.011098,12.020242,12.0245285,27.662498
2007-05-22,100700.12,-237137.64,-16522.904,380296.62,-85077.35,57371.805,14530.905,4.64598,10.800806,9.623717,27.725
2007-05-23,100549.71,-88500.23,10218.881,971379.6,-147667.12,57475.195,14477.08,5.830706,10.6534195,7.5625496,27.994999
2007-05-24,100516.7,-88841.97,8736.61,1030987.6,-154851.27,57502.88,14463.868,5.8803496,4.6342335,6.6470766,28.3225
2007-05-25,100706.56,-124357.58,190.20407,1050796.0,-166160.2,57606.824,14604.434,5.122563,2.5698721,6.9241967,28.734999
2007-05-26,100865.24,-237646.02,-9937.968,993291.06,-141552.69,57635.508,14717.292,4.882264,1.3916321,4.679075,28.9025
2007-05-27,100864.086,-249211.53,-15465.009,899617.6,-145064.78,57532.723,14687.586,3.3063633,1.8590587,3.995768,28.9025
2007-05-28,100868.83,-263530.75,-25765.773,909990.06,-158359.12,57551.23,14680.83,2.604979,1.8105321,2.2666519,28.74
2007-05-29,100885.56,-278635.12,-24537.316,956815.0,-161597.02,57655.477,14699.107,3.1659913,0.8362725,2.6590652,28.627499
2007-05-30,100934.336,-277624.03,-25826.69,871981.25,-165775.14,57707.492,14754.173,3.0674407,0.8918819,3.7242534,29.02
2007-05-31,100838.164,-321231.25,-26679.502,924254.2,-158339.66,57662.914,14686.328,3.4055657,1.9109455,4.1220737,29.43
2007-06-01,100660.086,-368230.5,-26358.682,950451.7,-160322.52,57529.84,14536.946,4.740797,3.4762242,4.2475047,29.677498
2007-06-02,100729.13,-359989.16,-26149.54,810359.3,-152625.52,57573.227,14595.423,5.0013304,3.119098,5.490349,29.5
2007-06-03,100847.14,-295787.12,-20827.58,982446.8,-144689.03,57660.12,14710.02,4.0696287,2.6584551,4.185977,29.107498
2007-06-04,100774.56,-258495.02,-15404.094,891327.2,-154570.3,57578.406,14633.76,3.416989,4.7994246,4.4533525,29.162498
2007-06-05,100718.19,-319426.53,-20023.498,942480.44,-156687.7,57528.55,14579.789,4.887916,5.635238,6.7620997,29.18
2007-06-06,100747.484,-307154.94,-967.1853,995692.25,-159835.89,57612.312,14627.049,5.2855725,7.9159904,6.7592416,29.2225
2007-06-07,100770.53,-359026.06,9305.152,1002046.25,-173704.86,57625.535,14653.458,6.389505,8.221575,8.872916,29.179998
2007-06-08,100724.72,-275856.0,9948.823,959737.4,-158711.19,57592.742,14633.35,6.351604,9.793299,8.486995,28.945
2007-06-09,100666.06,-262898.12,5004.5376,944391.1,-167704.69,57499.97,14572.424,5.517921,8.667935,6.516714,29.504997
2007-06-10,100542.65,-341665.1,-12707.58,904255.75,-149676.2,57368.2,14451.283,6.4386435,7.9688973,9.014402,29.927498
2007-06-11,100504.63,-442100.12,-36708.18,598732.6,-118127.44,57342.93,14413.78,7.580936,9.9390335,11.184599,29.49
2007-06-12,100634.8,-378790.56,-34417.766,319749.72,-133735.53,57418.164,14512.995,6.0593066,11.223055,9.97206,28.855
2007-06-13,100670.27,-379061.7,-17188.91,960803.0,-170334.1,57511.24,14563.22,6.291484,7.545646,7.323915,29.162498
2007-06-14,100662.12,-353244.72,-25095.707,942766.8,-149336.0,57521.254,14543.998,4.997688,5.1502414,5.2852697,29.3175
2007-06-15,100684.64,-247296.66,-26748.54,685566.25,-140967.9,57444.137,14536.002,2.1624732,1.8132017,3.2773666,29.342499
2007-06-16,100672.68,-302122.03,-11590.801,900795.94,-158499.61,57464.047,14553.657,2.5604513,2.7407687,1.3974843,29.744999
2007-06-17,100650.56,-359503.4,-14269.04,847551.25,-163505.4,57469.53,14544.55,4.7474875,3.1384087,3.1525252,29.897501
2007-06-18,100605.04,-394914.5,-8536.917,941795.06,-174987.83,57500.387,14524.587,5.990347,1.0068296,5.908719,29.835
2007-06-19,100646.28,-396484.8,-16392.951,962751.2,-171696.62,57527.496,14552.629,6.3181167,3.8886726,6.354084,30.287498
2007-06-20,100653.58,-506957.4,-22003.242,872802.8,-158060.39,57560.242,14550.626,6.8784785,3.5946484,6.808543,30.352499
2007-06-21,100643.5,-391917.9,-27292.715,987089.6,-166334.55,57566.508,14535.27,5.5569634,5.467369,6.2672315,30.0825
2007-06-22,100742.805,-313809.0,-31940.547,882081.44,-140983.98,57669.254,14590.627,3.1114428,6.289274,3.7206042,29.8825
2007-06-23,100974.734,-388715.16,-32878.64,741801.25,-131156.05,57780.22,14784.81,5.093633,6.0592976,6.3158116,29.8475
2007-06-24,100871.195,-359266.16,-33345.66,867019.2,-141985.14,57700.355,14697.946,4.894624,6.151893,5.9421535,29.927498
2007-06-25,100707.93,-384286.66,-44434.26,621467.94,-133326.77,57503.25,14545.282,5.23422,4.2319527,5.579541,29.974998
2007-06-26,100661.96,-538061.5,-72420.74,405726.56,-115211.98,57427.508,14483.633,7.896554,4.718239,9.931749,30.0725
2007-06-27,100772.75,-567968.0,-58507.707,200683.88,-109001.914,57483.652,14588.518,8.210409,11.107956,11.052931,30.06
2007-06-28,100869.266,-455953.34,-37605.664,483499.84,-132856.23,57618.504,14690.344,6.8039346,10.726355,9.176419,29.279999
2007-06-29,100868.47,-412464.72,-21014.387,950867.1,-151624.36,57546.758,14688.345,6.259279,8.0205765,10.537588,29.197498
2007-06-30,100807.47,-242495.34,-10902.459,874819.06,-154939.27,57511.78,14662.027,4.0382595,4.737144,7.326414,29.1625
2007-07-01,100822.0,-221674.58,-10427.32,858843.8,-143416.22,57612.68,14684.078,3.4090211,3.0429113,6.1482563,29.76
2007-07-02,100802.02,-363200.4,-20981.898,897925.25,-137621.69,57628.473,14659.34,5.341275,4.1816077,8.354488,29.7025
2007-07-03,100788.805,-560486.44,-28833.871,953082.94,-153358.4,57656.22,14636.756,8.899551,6.5171146,11.948758,29.562498
2007-07-04,100769.47,-586255.4,-41494.086,986505.2,-156436.36,57636.477,14613.436,8.908903,7.8374243,11.744445,29.2825
2007-07-05,100804.97,-543001.2,-25907.91,993734.7,-167012.42,57693.44,14661.904,7.130082,5.1302905,9.3960705,29.364998
2007-07-06,100875.68,-389508.78,-14744.179,1012003.2,-174553.69,57706.938,14726.483,4.8051605,7.138409,5.372951,29.58
2007-07-07,100788.98,-306553.34,-14451.786,1048251.56,-191964.38,57636.445,14662.151,3.3676531,10.28249,4.2553153,29.669998
2007-07-08,100524.42,-286718.28,-22715.951,1017148.4,-170243.55,57445.57,14436.232,3.261024,7.8631124,3.3240736,29.725
2007-07-09,100357.88,-317593.56,-35018.797,762341.94,-146749.75,57389.76,14279.102,2.665195,9.428381,1.6442049,29.782501
2007-07-10,100312.04,-273266.12,-29233.88,713714.25,-145273.81,57353.65,14255.273,3.4582188,6.69976,0.44341537,29.732498
2007-07-11,100166.8,-227032.28,-19698.617,944874.7,-161735.81,57271.66,14136.207,0.967148,2.7837205,0.9364266,29.445
2007-07-12,100003.51,-287992.03,-17737.146,927803.2,-165433.25,57127.586,13997.954,3.9004238,1.7966032,2.5526032,29.559998
2007-07-13,100063.766,-366708.2,-19586.94,800282.6,-147261.75,57156.348,14047.296,5.5909066,2.3566616,5.058867,29.994999
2007-07-14,100387.086,-453349.3,-42216.945,391880.22,-111000.0,57328.348,14295.481,6.258427,6.5004025,6.6279397,30.092499
2007-07-15,100638.81,-497165.56,-36535.586,800085.44,-138731.17,57699.96,14546.619,7.4168696,10.679798,8.5350275,30.137499
2007-07-16,100809.08,-553140.44,-39818.918,804371.5,-131738.28,57785.72,14681.218,7.949397,4.995469,9.381094,30.004997
2007-07-17,100885.336,-469100.47,-14721.843,848999.5,-160081.31,57787.95,14771.674,6.8090405,3.1794362,8.131784,29.777498
2007-07-18,100911.99,-417246.25,-13101.498,1043061.8,-184394.33,57740.383,14779.59,5.450823,6.1696243,6.0572915,29.5775
2007-07-19,100955.86,-421197.47,-19885.424,965844.8,-166746.69,57719.504,14803.387,5.278441,7.2316628,4.395694,29.824999
2007-07-20,100902.375,-363725.72,-24003.293,1023340.4,-186625.14,57646.918,14748.286,4.5150332,5.499669,2.4583414,29.985
2007-07-21,100886.6,-297512.75,-13363.434,1033837.2,-185003.66,57646.36,14744.959,3.4983356,3.4993653,1.9539407,30.219997
2007-07-22,100876.26,-230715.17,-10242.544,1047718.75,-211426.45,57638.25,14738.305,2.2526495,3.6896043,1.0587386,30.630001
2007-07-23,100975.055,-209640.23,-11873.041,1041569.0,-219581.3,57646.28,14812.376,0.76819366,5.339092,0.55092156,31.045
2007-07-24,100999.8,-294674.34,-11306.529,1022835.7,-196117.11,57639.57,14833.923,2.1425657,4.558438,2.0909433,31.315
2007-07-25,100904.914,-373816.97,-20843.824,1021617.5,-189511.83,57641.117,14754.521,4.221478,2.7935064,4.6527853,30.832499
2007-07-26,100850.46,-492460.28,-23256.066,1024765.1,-200747.16,57602.465,14714.198,5.947327,4.609483,5.8553996,30.572498
2007-07-27,100856.945,-547672.56,-23215.457,1048087.25,-194407.61,57578.17,14730.221,6.6458406,6.004361,6.902576,30.5875
2007-07-28,100869.47,-387359.5,-44131.715,949855.5,-185045.97,57559.082,14711.339,4.2517896,4.539463,6.6113534,30.599998
2007-07-29,100922.68,-349352.84,-44621.066,888200.6,-182601.05,57590.027,14741.504,1.7454937,3.433679,2.3597288,30.92
2007-07-30,100868.18,-280922.8,-35676.68,774970.06,-178379.75,57551.15,14688.266,0.53954285,3.0048697,1.2555134,30.992498
2007-07-31,100748.87,-257947.11,-26665.29,980423.5,-200675.22,57493.773,14607.682,0.40292963,2.6004148,1.0882715,31.089998
2007-08-01,100626.99,-270992.56,-18021.418,1034719.75,-212012.1,57459.445,14529.838,0.2748959,1.6748236,0.75346977,31.217499
2007-08-02,100637.99,-384275.34,-16135.076,1005916.8,-197639.58,57500.867,14548.401,2.613425,2.4666355,3.157082,30.9525
2007-08-03,100565.38,-430785.97,-39816.887,956286.9,-181173.36,57420.633,14478.81,4.0673513,4.1727004,5.0864563,30.822498
2007-08-04,100571.02,-529142.3,-63927.133,887050.5,-178973.86,57364.74,14448.402,5.04539,5.364516,6.8305883,30.914999
2007-08-05,100677.734,-612312.4,-91231.37,871556.44,-176362.2,57459.723,14521.847,6.1211267,5.1145372,6.890989,30.9575
2007-08-06,100615.64,-467727.84,-61590.02,783983.44,-166062.03,57403.72,14474.834,4.2615247,2.4903982,3.801814,30.914999
2007-08-07,100083.73,-416720.94,-43794.65,900058.9,-181158.97,57047.773,14031.486,3.633131,3.930152,2.5766125,30.947498
2007-08-08,99715.83,-578403.8,-72794.36,634441.1,-140883.28,56777.86,13706.635,6.7400064,1.286939,8.089703,30.64
2007-08-09,99933.51,-799388.56,-110517.125,229111.23,-124702.25,56861.582,13884.081,10.138706,11.876659,13.800939,30.5075
2007-08-10,100003.27,-837437.56,-115002.516,446115.44,-135310.47,57045.1,13973.38,12.851484,22.269451,19.57735,30.374998
2007-08-11,100046.78,-953259.44,-37824.957,662293.4,-133062.73,57251.52,14034.637,14.076985,23.20122,20.744572,29.949999
2007-08-12,100183.46,-750556.4,-46194.71,738841.44,-135113.28,57375.812,14153.434,12.766034,18.720642,19.320814,29.775
2007-08-13,100342.04,-605833.44,-63315.95,475232.88,-107597.08,57349.695,14272.147,9.67043,11.8059845,13.483405,29.73
2007-08-14,100255.53,-658571.6,-70414.6,478744.34,-100358.77,57199.402,14195.425,10.253671,14.572632,14.196794,29.69
2007-08-15,100230.42,-593669.2,-70177.03,350747.28,-121021.74,57180.742,14161.05,8.497328,8.689763,12.777649,29.655
2007-08-16,100273.12,-398571.97,-48529.793,586949.5,-139333.72,57105.508,14178.242,4.268016,5.354283,4.8075094,29.6225
2007-08-17,100086.4,-570388.44,-55490.375,696856.44,-136705.16,57018.0,14028.415,7.955688,3.46086,7.038825,29.432499
2007-08-18,100096.55,-689093.9,-50233.39,392185.38,-128295.586,57060.836,14035.956,10.592304,7.2530026,12.728043,28.98
2007-08-19,100459.766,-603607.9,-47427.227,739395.4,-141771.03,57310.668,14343.866,10.311573,11.4511795,12.966925,28.817501
2007-08-20,100736.97,-498348.94,-50566.39,781291.2,-144490.16,57509.58,14570.191,8.946984,12.65748,12.613352,28.615
2007-08-21,100823.086,-473622.2,-39079.812,755847.1,-133938.64,57537.953,14643.093,8.130663,8.442047,12.168407,28.4975
2007-08-22,100879.41,-320183.44,-20143.299,764949.7,-136649.3,57602.84,14713.157,5.9511585,4.84122,8.191563,28.625
2007-08-23,100943.52,-168987.22,-5080.9937,863266.0,-160530.7,57665.055,14766.118,2.1418571,3.809288,2.9102013,28.642498
2007-08-24,100954.82,-249880.89,-23300.738,854177.5,-163486.78,57579.395,14756.908,3.4061615,5.57845,3.729753,28.762497
2007-08-25,100737.625,-271215.7,-14782.759,884046.06,-155830.42,57469.766,14570.39,3.695931,4.6957073,4.398673,29.0775
2007-08-26,100808.05,-353580.8,-25779.986,837408.9,-138848.8,57591.285,14639.965,5.0063224,7.528209,6.6827717,29.169998
2007-08-27,100883.57,-537276.3,-16198.022,878119.3,-157500.98,57607.523,14721.219,9.041329,9.503793,11.037481,29.2775
2007-08-28,100929.055,-396592.12,-45646.473,909370.4,-175942.45,57521.504,14703.114,5.1321964,7.682169,7.0039845,29.1775
2007-08-29,100878.73,-341072.0,-37181.285,917275.9,-198424.94,57373.42,14647.73,3.517966,5.784407,2.3669763,29.079998
2007-08-30,100723.64,-346850.5,-35636.07,950036.2,-211547.48,57292.03,14519.896,3.5195358,4.846126,4.416075,29.2725
2007-08-31,100620.61,-471732.72,-39331.594,902805.2,-188267.78,57228.367,14445.468,5.8485007,4.6182246,6.6902494,29.305
2007-09-01,100593.555,-405514.12,-30159.793,873021.1,-182862.55,57259.75,14439.052,5.6715984,3.1841466,6.1814504,29.015
2007-09-02,100706.32,-231644.38,-18328.025,715279.9,-187875.95,57382.848,14542.639,0.42374426,1.6100124,1.2145852,29.2075
2007-09-03,100792.01,-359147.53,-40456.496,877138.1,-179310.67,57466.367,14617.358,4.5116777,3.3742297,4.9220543,29.2625
2007-09-04,100800.02,-418697.97,-47415.047,569352.3,-150330.39,57492.17,14622.578,5.677471,5.0856495,7.0884,29.169998
2007-09-05,100801.52,-398024.06,-52416.188,639558.1,-142068.92,57457.43,14606.512,5.4025884,6.558906,7.357256,29.189999
2007-09-06,100678.87,-353942.34,-41569.215,468097.28,-133263.3,57417.14,14495.472,3.8569076,4.079142,5.868371,29.217499
2007-09-07,100589.65,-239863.1,-26655.137,735076.44,-151813.1,57409.055,14418.758,1.5213132,2.5062978,2.4753768,29.384998
2007-09-08,100592.42,-291231.5,-38375.227,635516.1,-144045.86,57444.734,14432.856,2.3879528,2.9541006,2.5139322,29.525002
2007-09-09,100659.32,-360229.25,-55374.633,419831.1,-128483.46,57451.934,14479.326,2.926581,4.0138545,3.5637596,29.474998
2007-09-10,100743.47,-379397.78,-55803.07,304757.9,-132529.56,57453.516,14557.955,3.5608652,2.251082,4.4488206,29.4
2007-09-11,100655.695,-301088.34,-38336.645,443319.88,-141758.34,57428.008,14481.364,0.980549,3.7204266,0.49009636,29.355
2007-09-12,100618.43,-398235.88,-50714.62,581065.0,-159788.5,57450.316,14452.003,4.300161,3.910199,3.2384982,29.244999
2007-09-13,100612.74,-318367.4,-32972.043,796543.5,-165159.05,57422.348,14446.443,2.7515047,5.352608,1.7408508,29.342499
2007-09-14,100493.15,-316226.6,-21702.729,890097.25,-222190.39,57337.65,14339.917,2.3911705,3.7525947,2.6690495,29.562498
2007-09-15,100483.734,-376983.0,-17718.873,990671.56,-272048.6,57288.41,14338.9375,2.6050634,1.9820691,6.2324886,29.2575
2007-09-16,100512.875,-409451.2,-13720.803,974736.2,-219181.0,57293.863,14379.133,4.3522987,4.342984,7.5037713,29.095
2007-09-17,100400.8,-650039.44,-28431.83,893930.25,-205083.53,57169.54,14266.173,6.21821,3.2174342,9.242544,29.1675
2007-09-18,100050.664,-752400.6,-18500.617,792745.7,-198618.73,56936.605,13970.154,7.750496,3.763541,8.135354,29.189999
2007-09-19,100300.06,-336787.53,-9745.069,880605.0,-204572.38,57101.707,14157.803,1.030455,2.8433065,2.8898644,29.2425
2007-09-20,100530.766,-562522.75,-77750.83,847973.75,-171856.56,57231.598,14353.989,6.8593793,4.9116364,8.010282,28.855
2007-09-21,100497.555,-496326.75,-69860.27,692206.56,-152402.11,57282.918,14336.66,6.4637613,5.899439,11.945154,28.727499
2007-09-22,100034.18,-487947.03,-46182.527,229752.03,-110529.46,57034.395,13965.596,5.504536,6.5003057,7.3892136,28.717499
2007-09-23,100113.44,-625222.25,-73344.625,207084.78,-109319.27,57047.215,14010.508,9.802676,11.446785,12.977192,28.945
2007-09-24,100678.77,-386195.88,-45278.95,194693.73,-116639.664,57382.246,14499.144,5.986447,8.3973055,5.850571,28.965
2007-09-25,101089.48,-352329.66,-43236.26,340616.62,-119913.1,57631.992,14830.221,4.3522725,1.2476072,3.8878925,29.04
2007-09-26,101035.37,-487393.47,-28052.125,564364.44,-176237.8,57530.58,14783.627,5.3289757,8.286752,6.6755586,29.092499
2007-09-27,100873.14,-563341.8,-45017.016,831207.44,-177431.08,57500.414,14675.394,7.655262,5.5724025,9.418164,29.0775
2007-09-28,100852.15,-634711.94,-46042.42,811659.7,-172670.7,57594.668,14681.9375,9.389241,7.649288,12.835564,28.8625
2007-09-29,100581.78,-1013304.06,-103341.31,671834.94,-142389.67,57435.086,14432.8125,14.393343,16.862926,24.181376,28.805
2007-09-30,100323.336,-1046791.9,-124824.086,147450.94,-130582.26,57203.082,14216.173,15.551571,14.375145,22.61984,28.677498
2007-10-01,100440.55,-811233.7,-123090.03,388882.8,-128706.04,57278.074,14294.348,11.510903,10.136266,13.835494,28.387499
2007-10-02,100773.45,-661511.75,-90538.96,418279.6,-136507.12,57501.938,14577.808,8.997062,4.5350456,9.582255,28.307499
2007-10-03,100924.37,-466665.9,-37611.754,631342.75,-169764.55,57557.473,14706.463,6.7424655,3.95553,9.803182,28.3125
2007-10-04,100682.16,-345887.44,-23436.781,897441.75,-196501.33,57410.203,14504.359,5.9950047,10.686945,5.758471,28.009998
2007-10-05,100240.36,-777017.25,-31570.994,737956.5,-151075.12,57066.867,14108.805,11.709607,14.191213,15.507339,27.972498
2007-10-06,100206.53,-497078.0,-5830.2505,794327.7,-194978.86,57055.402,14124.959,10.492176,10.789054,12.422098,27.9575
2007-10-07,100626.766,-553276.0,-14354.321,608727.2,-173921.52,57406.96,14466.848,9.166509,8.989991,8.798014,28.029999
2007-10-08,100895.29,-232500.14,-6855.657,814823.75,-194632.72,57643.53,14695.361,3.2722473,4.4952564,2.9099772,28.117498
2007-10-09,101039.78,-432138.8,-27745.518,814952.9,-181070.95,57560.0,14768.964,5.26856,5.2031703,2.467149,28.137499
2007-10-10,101142.16,-552038.94,-32600.46,741360.0,-175479.53,57491.043,14853.219,7.930346,7.1801615,8.216449,28.142498
2007-10-11,101287.64,-590901.4,-90833.39,590327.2,-153528.52,57613.33,14932.704,9.005925,2.1583126,11.152665,28.119999
2007-10-12,101361.84,-624264.8,-84682.98,335154.6,-123470.055,57619.5,15008.139,9.156256,1.4633543,11.14108,28.115002
2007-10-13,101360.414,-704235.0,-90195.805,592979.56,-158069.69,57639.477,15021.094,11.245918,3.3532684,12.066361,27.8975
2007-10-14,101459.72,-708536.4,-105327.15,629800.6,-172808.64,57665.008,15073.128,10.667066,4.579626,12.977795,28.074999
2007-10-15,101547.586,-763915.3,-107550.555,663739.3,-176607.62,57682.35,15115.724,10.523357,1.9443618,12.158666,28.1325
2007-10-16,101474.875,-912439.75,-92902.48,703515.56,-187716.02,57619.637,15034.274,10.66588,4.223203,9.802535,27.977499
2007-10-17,101433.62,-859935.94,-104923.08,629058.94,-190557.84,57586.61,14978.892,9.933518,4.510798,8.411716,27.715
2007-10-18,101386.64,-832571.3,-97404.11,688303.1,-187087.22,57623.676,14957.543,9.66784,3.3625922,8.40035,27.5325
2007-10-19,101397.086,-977746.1,-98439.67,718645.8,-198655.12,57629.227,14949.529,10.331505,2.240365,7.622599,27.6675
2007-10-20,101414.28,-1362845.5,-69961.8,770038.5,-223138.23,57581.434,14938.114,12.112596,1.7569132,10.651052,27.7375
2007-10-21,101372.87,-1230286.8,-49589.72,828717.06,-223080.69,57613.34,14907.548,11.115485,1.4355602,8.880695,27.707499
2007-10-22,101266.87,-1041405.9,-35824.906,630664.44,-189468.67,57639.984,14835.696,11.023825,2.7601368,11.216491,27.697498
